955991 9401 0 4
956003 0 0 0
956016 0 0 0
956029 0 0 0
956042 0 0 0
956055 0 0 0
956068 0 0 0
956081 0 0 0
956094 0 0 0
956107 0 0 0
956120 0 0 0
956133 0 0 0
956146 0 0 0
956159 0 0 0
956172 0 0 0
956185 0 0 0
956198 0 0 0
956211 0 0 0
956224 0 0 0
956238 7425 0 3
956250 0 0 0
956263 0 0 0
956276 0 0 0
956290 0 0 0
956303 0 0 0
956316 0 0 0
956329 0 0 0
956342 0 0 0
956355 0 0 0
956368 0 0 0
956381 0 0 0
956394 0 0 0
956407 0 0 0
956420 0 0 0
956433 0 0 0
956446 0 0 0
956459 0 0 0
956472 0 0 0
956486 641 0 1
956499 5406 0 2
956511 0 0 0
956524 0 0 0
956537 0 0 0
956550 0 0 0
956563 0 0 0
956576 0 0 0
956589 0 0 0
956602 0 0 0
956615 0 0 0
956628 0 0 0
956641 0 0 0
956654 0 0 0
956667 0 0 0
956680 0 0 0
956693 0 0 0
956706 0 0 0
956719 0 0 0
956732 0 0 0
956746 5055 0 2
956758 0 0 0
956771 0 0 0
956784 0 0 0
956797 0 0 0
956810 0 0 0
956823 0 0 0
956836 0 0 0
956849 0 0 0
956862 0 0 0
956875 0 0 0
956888 0 0 0
956901 0 0 0
956914 0 0 0
956927 0 0 0
956940 0 0 0
956953 0 0 0
956966 0 0 0
956979 0 0 0
956993 4100 0 2
957005 0 0 0
957018 0 0 0
957031 0 0 0
957044 0 0 0
957057 0 0 0
957070 0 0 0
957083 0 0 0
957096 0 0 0
957109 0 0 0
957122 0 0 0
957135 0 0 0
957148 0 0 0
957161 0 0 0
957174 0 0 0
957187 0 0 0
957200 0 0 0
957213 0 0 0
957226 0 0 0
957239 0 0 0
957253 3438 0 2
957265 0 0 0
957278 0 0 0
957291 0 0 0
957304 0 0 0
957317 0 0 0
957330 0 0 0
957343 0 0 0
957356 0 0 0
957369 0 0 0
957382 0 0 0
957395 0 0 0
957408 0 0 0
957421 0 0 0
957434 0 0 0
957447 0 0 0
957460 0 0 0
957473 0 0 0
957486 0 0 0
957500 2807 0 1
957512 0 0 0
957525 0 0 0
957538 0 0 0
957551 0 0 0
957564 0 0 0
957577 0 0 0
957590 0 0 0
957603 0 0 0
957616 0 0 0
957629 0 0 0
957642 0 0 0
957655 0 0 0
957668 0 0 0
957681 0 0 0
957694 0 0 0
957707 0 0 0
957720 0 0 0
957733 0 0 0
957747 2132 0 2
957759 183 0 0
957772 0 0 0
957785 0 0 0
957798 0 0 0
957811 0 0 0
957824 0 0 0
957837 0 0 0
957850 0 0 0
957863 0 0 0
957876 0 0 0
957889 0 0 0
957902 0 0 0
957915 0 0 0
957928 0 0 0
957941 0 0 0
957954 0 0 0
957967 0 0 0
957980 0 0 0
957993 0 0 0
958007 1874 0 1
958019 0 0 0
958032 0 0 0
958045 0 0 0
958058 0 0 0
958071 0 0 0
958084 0 0 0
958097 0 0 0
958110 0 0 0
958123 0 0 0
958136 0 0 0
958149 0 0 0
958162 0 0 0
958175 0 0 0
958188 0 0 0
958201 0 0 0
958214 0 0 0
958227 0 0 0
958240 0 0 0
958254 1602 0 1
958266 0 0 0
958279 0 0 0
958292 0 0 0
958305 0 0 0
958318 0 0 0
958331 0 0 0
958344 0 0 0
958357 0 0 0
958370 0 0 0
958383 0 0 0
958396 0 0 0
958409 0 0 0
